id,curso_actual,tema_actual,curso_canonico,tema_canonico,tema_id,cambia
1860,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1861,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1862,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1863,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1864,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1865,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1866,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1867,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1868,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1869,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1870,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1871,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1872,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1873,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1874,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1875,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1876,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1877,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1878,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1879,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1880,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1881,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1882,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1883,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1884,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1885,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1886,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1887,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1888,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1889,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1890,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1891,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1892,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1893,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1894,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1895,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1896,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1897,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1898,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1899,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1900,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1901,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1902,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1903,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1904,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1905,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1906,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1907,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1908,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1909,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1910,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1911,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1912,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1913,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1914,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1915,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1916,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1917,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1918,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1919,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1920,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1921,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1922,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1923,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1924,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1925,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1926,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1927,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1928,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1929,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1930,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1931,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1932,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1933,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1934,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1935,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1936,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1937,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1938,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1939,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1940,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1941,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1942,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1943,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1944,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1945,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1946,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1947,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1948,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1949,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1950,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1951,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1952,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1953,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1954,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1955,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1956,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1957,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1958,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1959,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1960,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1961,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1962,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1963,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1964,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1965,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1966,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1967,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1968,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1969,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1970,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1971,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1972,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1973,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1974,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1975,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1976,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1977,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1978,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1979,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1980,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1981,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1982,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1983,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1984,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1985,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1986,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1987,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1988,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1989,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1990,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1991,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1992,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1993,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1994,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1995,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1996,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1997,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1998,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
1999,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
2000,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
2001,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
2002,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
2003,Trigonometria,Transformaciones Trigonometricas,Trigonometria,Transformaciones Trigonometricas,84,True
2004,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2005,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2006,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2007,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2008,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2009,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2010,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2011,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2012,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2013,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2014,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2015,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2016,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2017,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2018,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2019,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2020,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2021,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2022,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2023,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2024,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2025,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2026,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2027,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2028,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2029,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2030,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2031,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2032,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2033,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2034,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2035,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2036,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2037,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2038,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2039,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2040,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2041,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2042,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2043,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2044,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2045,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2046,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2047,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2048,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2049,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2050,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2051,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2052,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2053,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2054,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2055,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2056,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2057,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2058,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2059,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2060,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2061,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2062,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2063,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2064,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2065,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2066,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2067,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2068,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2069,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2070,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2071,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2072,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2073,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2074,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2075,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2076,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2077,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2078,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2079,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2080,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2081,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2082,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2083,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2084,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2085,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2086,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2087,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2088,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2089,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2090,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2091,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2092,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2093,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2094,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2095,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2096,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2097,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2098,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2099,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2100,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2101,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2102,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2103,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2104,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2105,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2106,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2107,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2108,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2109,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2110,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2111,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2112,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2113,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2114,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2115,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2116,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2117,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2118,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2119,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2120,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2121,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2122,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2123,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2124,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2125,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2126,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2127,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2128,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2129,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2130,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2131,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2132,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2133,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2134,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2135,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2136,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2137,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2138,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2139,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2140,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2141,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2142,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2143,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2144,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2145,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2146,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2147,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2148,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2149,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2150,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2151,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2152,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2153,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2154,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2155,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
2156,Trigonometria,Funciones Trigonometricas,Trigonometria,Funciones Trigonometricas,73,True
